Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
28.633893966674805	0	-244.91934	142.11543	42.430695	-624.2516	101.46329113924051	21.771321149885242	40078	40078
57.707319259643555	1	-237.56392	132.36983	54.457703	-568.554	105.27296587926509	31.95442996856044	40109	80187
88.53468298912048	2	-167.72517	94.39683	30.249115	-461.13397	104.58485639686684	58.95736814785695	40056	120243
118.22047019004822	3	-123.19524	62.502113	35.377457	-402.44144	94.28	43.11182941251876	40069	160312
150.48007798194885	4	-125.40298	61.58328	38.137527	-369.4904	95.77751196172248	67.30183224455882	40035	200347
181.19082617759705	5	-110.83651	52.82535	40.33914	-315.0404	94.59574468085107	64.44445025487833	40014	240361
209.57780694961548	6	-100.716736	38.18979	35.673218	-250.42418	94.1435294117647	58.46564088431633	40011	280372
243.136647939682	7	-88.22962	37.209084	27.407906	-252.80911	101.94402035623409	81.53584217012444	40064	320436
275.4722001552582	8	-82.20972	35.916134	10.451118	-255.53522	105.40263157894736	82.51547538059341	40053	360489
302.4248971939087	9	-70.444	36.036613	21.040535	-230.77304	108.28918918918919	63.28195286811277	40067	400556
334.1906740665436	10	-60.4728	37.84474	10.631126	-246.7216	124.80685358255452	93.61540639445583	40063	440619
371.41817808151245	11	-45.514057	40.69233	48.986786	-283.9975	149.00371747211895	122.0930992859285	40082	480701
424.69293904304504	12	-43.270386	45.548317	37.242218	-262.30008	186.24186046511628	180.50718497914926	40042	520743
487.6383559703827	13	-54.38323	62.810455	69.09036	-312.88104	267.9266666666667	248.88029509965006	40189	560932
572.7094540596008	14	-69.30267	66.61839	45.32585	-284.8701	465.56976744186045	342.77769393308756	40039	600971
662.7343549728394	15	-94.738525	73.95348	31.070883	-306.73233	511.0625	348.7911389266505	40885	641856
751.774717092514	16	-112.13695	108.10736	52.769928	-569.2562	625.390625	339.51793109806346	40025	681881
844.1975610256195	17	-125.64354	76.00289	36.25277	-254.10625	606.7313432835821	319.5698873457817	40651	722532
938.7369089126587	18	-106.21477	72.1217	19.801239	-261.03656	795.156862745098	269.825242830594	40553	763085
