Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
6.332746982574463	0	5.6988635	3.2148798	19.0	2.0	5.698863636363637	3.2148799750740666	1003	1003
7.439632177352905	1	15.328359	10.36554	43.0	2.0	15.328358208955224	10.365540009694714	1027	2030
8.215889930725098	2	26.842106	20.127914	113.0	4.0	26.842105263157894	20.127915043265652	1020	3050
9.017677068710327	3	22.422222	14.1114435	75.0	5.0	22.42222222222222	14.11144356563753	1009	4059
9.908593893051147	4	22.244444	17.736534	72.0	4.0	22.244444444444444	17.736535494792232	1001	5060
10.694843769073486	5	24.214285	18.097008	95.0	5.0	24.214285714285715	18.0970080588	1017	6077
11.478608846664429	6	26.421053	15.36851	70.0	3.0	26.42105263157895	15.368511174934026	1004	7081
12.317003011703491	7	36.32143	25.326517	86.0	3.0	36.32142857142857	25.326515709018953	1017	8098
13.105370044708252	8	40.68	26.49486	114.0	7.0	40.68	26.494859878851972	1017	9115
13.935322999954224	9	47.782608	32.73073	145.0	18.0	47.78260869565217	32.73072817869701	1099	10214
14.811519861221313	10	40.384617	22.420933	113.0	5.0	40.38461538461539	22.42093273822637	1050	11264
15.569768905639648	11	44.652172	25.738836	92.0	7.0	44.65217391304348	25.738836661073215	1027	12291
16.40195894241333	12	58.0	24.884176	123.0	29.0	58.0	24.884176141118722	1044	13335
17.199261903762817	13	63.0	38.404102	140.0	5.0	63.0	38.40410134347633	1008	14343
17.967999935150146	14	48.863636	28.019953	120.0	3.0	48.86363636363637	28.019953044126275	1075	15418
18.72585892677307	15	55.61111	31.731756	126.0	5.0	55.611111111111114	31.73175571864334	1001	16419
19.598675966262817	16	60.27778	25.383297	108.0	19.0	60.27777777777778	25.383296247632256	1085	17504
20.340390920639038	17	83.416664	28.616598	139.0	42.0	83.41666666666667	28.616598718614732	1001	18505
21.207157850265503	18	70.066666	23.738764	133.0	40.0	70.06666666666666	23.738763423752488	1051	19556
21.95801281929016	19	58.0	14.043583	82.0	30.0	58.0	14.043582955293932	1044	20600
22.708415985107422	20	61.17647	14.872934	103.0	42.0	61.1764705882353	14.872933545509271	1040	21640
23.531900882720947	21	73.0	25.019993	154.0	52.0	73.0	25.019992006393608	1022	22662
24.341859102249146	22	67.333336	15.084945	95.0	27.0	67.33333333333333	15.084944665313014	1010	23672
25.219323873519897	23	76.6	28.464714	150.0	38.0	76.6	28.464714999451513	1149	24821
25.958532094955444	24	63.375	13.559476	93.0	34.0	63.375	13.559475469206026	1014	25835
26.71667194366455	25	73.71429	23.325119	150.0	51.0	73.71428571428571	23.32512003162676	1032	26867
27.5840060710907	26	87.5	24.029495	115.0	22.0	87.5	24.02949576388707	1050	27917
28.462854862213135	27	121.888885	52.24822	244.0	65.0	121.88888888888889	52.24822047888212	1097	29014
29.447003841400146	28	174.42857	125.89662	462.0	86.0	174.42857142857142	125.89662101769636	1221	30235
