Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
40.71839165687561	0	-299.99536	49.49573	-160.97835	-452.89667	151.0	0.0	50132	50132
82.70259976387024	1	-251.18533	43.515366	-135.58017	-370.7926	151.0	0.0	50132	100264
122.49148273468018	2	-239.08334	40.55822	-111.04406	-390.30582	151.0	0.0	50132	150396
164.83750772476196	3	-229.74353	42.31557	-112.857056	-367.96075	151.0	0.0	50132	200528
210.12702679634094	4	-212.38814	38.094177	-112.400375	-342.96893	151.0	0.0	50132	250660
267.7131016254425	5	-197.75786	39.22849	-13.760624	-323.63318	151.0	0.0	50132	300792
326.843115568161	6	-196.282	38.347473	-69.74687	-335.83978	151.0	0.0	50132	350924
384.40166878700256	7	-183.53932	34.94926	-56.919403	-287.4313	151.0	0.0	50132	401056
441.19470381736755	8	-177.06416	38.633774	-79.53789	-322.7187	151.0	0.0	50132	451188
502.43567061424255	9	-168.62999	36.124287	-57.619583	-300.10013	151.0	0.0	50132	501320
562.7333869934082	10	-159.44821	35.004467	-50.903282	-286.91855	151.0	0.0	50132	551452
620.4433579444885	11	-156.82703	34.891453	-50.07104	-313.13562	151.0	0.0	50132	601584
680.3876528739929	12	-152.27254	33.86633	-32.974827	-255.72606	151.0	0.0	50132	651716
743.6548175811768	13	-139.78723	37.06173	-48.607544	-271.26562	151.0	0.0	50132	701848
806.9705159664154	14	-136.46939	39.5689	-26.163265	-296.57013	151.0	0.0	50132	751980
869.4407377243042	15	-128.42763	38.30911	-11.585215	-295.05945	151.0	0.0	50132	802112
926.7203388214111	16	-125.914566	38.23659	48.492012	-257.96793	151.0	0.0	50132	852244
985.4926178455353	17	-119.33844	36.384583	-22.96276	-281.6537	151.0	0.0	50132	902376
1046.1386978626251	18	-118.12876	37.837494	-37.186146	-279.6588	151.0	0.0	50132	952508
1108.1814489364624	19	-110.36369	36.158848	-27.61567	-215.141	151.0	0.0	50132	1002640
1164.9892809391022	20	-110.008934	34.048847	-23.810356	-225.4043	151.0	0.0	50132	1052772
1224.2378396987915	21	-105.49653	34.08834	2.7078533	-225.21451	151.0	0.0	50132	1102904
1283.5404269695282	22	-99.350136	29.359636	-30.05894	-220.16837	151.0	0.0	50132	1153036
1342.1598107814789	23	-94.712845	33.081932	-5.3771076	-207.93234	151.0	0.0	50132	1203168
1399.1829566955566	24	-91.10366	31.047077	-27.228565	-223.38591	151.0	0.0	50132	1253300
1457.7065057754517	25	-86.66031	30.4528	-15.55121	-181.61746	151.0	0.0	50132	1303432
1528.219081878662	26	-84.92471	30.516716	-11.989378	-175.31897	151.0	0.0	50132	1353564
1592.3769388198853	27	-81.805016	27.293613	-13.784777	-160.59177	151.0	0.0	50132	1403696
1649.5456466674805	28	-78.48521	28.655203	8.07589	-172.7236	151.0	0.0	50132	1453828
1712.833441734314	29	-75.06923	29.866768	35.67176	-189.76324	151.0	0.0	50132	1503960
1772.8327927589417	30	-71.40814	27.022198	-8.220051	-172.94696	151.0	0.0	50132	1554092
1833.7179708480835	31	-68.678764	26.275587	-6.2445984	-171.64618	151.0	0.0	50132	1604224
1895.4072618484497	32	-64.95048	27.917564	14.862129	-164.6392	151.0	0.0	50132	1654356
1956.4118947982788	33	-60.139694	27.117626	7.3653183	-164.21912	151.0	0.0	50132	1704488
2020.048633813858	34	-58.85181	26.857237	17.403275	-149.58252	151.0	0.0	50132	1754620
2080.817834854126	35	-54.427418	27.176743	13.622755	-157.37747	151.0	0.0	50132	1804752
2137.5922298431396	36	-52.20996	23.083918	1.4580898	-131.80527	151.0	0.0	50132	1854884
2195.2703018188477	37	-52.140083	25.198711	11.500355	-155.68726	151.0	0.0	50132	1905016
2252.9008388519287	38	-49.84882	23.240551	5.2138987	-143.11308	151.0	0.0	50132	1955148
2315.688580751419	39	-47.850105	21.966408	11.912247	-145.91924	151.0	0.0	50132	2005280
2376.9689898490906	40	-49.028908	22.142883	12.139419	-157.20322	151.0	0.0	50132	2055412
2439.0020668506622	41	-49.76492	22.138441	20.279095	-121.06265	151.0	0.0	50132	2105544
2504.7380249500275	42	-48.42523	18.9008	15.137335	-109.60281	151.0	0.0	50132	2155676
2563.14843583107	43	-44.278175	19.304531	9.048557	-109.57076	151.0	0.0	50132	2205808
2624.1016466617584	44	-43.45712	19.719856	14.162548	-129.92523	151.0	0.0	50132	2255940
2688.449281692505	45	-42.670612	17.001238	21.374132	-107.1548	151.0	0.0	50132	2306072
2751.8448157310486	46	-42.065826	16.763952	2.5324616	-100.33673	151.0	0.0	50132	2356204
2812.032199859619	47	-39.202	16.119183	18.85449	-91.32334	151.0	0.0	50132	2406336
2873.1598048210144	48	-34.905354	15.956232	6.846815	-92.0553	151.0	0.0	50132	2456468
2936.712235689163	49	-34.330425	16.219946	28.096394	-83.6185	151.0	0.0	50132	2506600
3002.8449416160583	50	-29.535439	17.04507	28.308392	-85.05011	151.0	0.0	50132	2556732
3066.752183675766	51	-28.475197	18.79837	21.307472	-157.44113	151.0	0.0	50132	2606864
3125.537130832672	52	-27.06797	16.914902	15.221596	-87.92351	151.0	0.0	50132	2656996
3183.9153909683228	53	-25.939829	14.492994	28.671284	-68.27672	151.0	0.0	50132	2707128
3241.036967754364	54	-24.700108	14.5606365	35.587524	-66.73187	151.0	0.0	50132	2757260
3300.6122329235077	55	-20.137695	14.592632	26.065483	-63.0051	151.0	0.0	50132	2807392
3360.8396406173706	56	-19.132624	14.708667	23.453611	-66.54699	151.0	0.0	50132	2857524
3421.359107732773	57	-19.86394	13.51949	15.752833	-69.19698	151.0	0.0	50132	2907656
3480.171083688736	58	-18.200117	14.695193	23.159775	-58.742554	151.0	0.0	50132	2957788
3538.405597925186	59	-16.267925	14.084222	14.145809	-62.5113	151.0	0.0	50132	3007920
3597.815989971161	60	-14.572871	14.913366	35.971794	-61.83979	151.0	0.0	50132	3058052
3659.2218837738037	61	-16.510244	13.885932	31.50227	-55.529594	151.0	0.0	50132	3108184
3721.579169034958	62	-14.310867	15.118162	39.500328	-64.49916	151.0	0.0	50132	3158316
3790.027651786804	63	-11.139643	13.46506	40.408173	-52.138535	151.0	0.0	50132	3208448
3854.398177623749	64	-8.075185	14.220514	36.195457	-54.44549	151.0	0.0	50132	3258580
3919.930683851242	65	-7.447312	13.334756	26.349104	-44.904922	151.0	0.0	50132	3308712
3985.228884935379	66	-5.5708523	13.192368	30.60951	-47.46868	151.0	0.0	50132	3358844
4045.440494775772	67	-5.5668473	13.659457	38.943684	-56.55086	151.0	0.0	50132	3408976
4107.117172956467	68	-2.1432314	13.838827	34.745354	-45.993507	151.0	0.0	50132	3459108
4171.278802871704	69	1.121165	12.896092	41.314957	-34.170494	151.0	0.0	50132	3509240
4235.081770896912	70	5.58139	15.254043	52.163048	-37.81881	151.0	0.0	50132	3559372
4292.606153964996	71	5.91178	15.382042	51.624435	-44.44481	151.0	0.0	50132	3609504
4347.754860639572	72	10.344765	16.638699	47.93835	-44.861076	151.0	0.0	50132	3659636
4403.027945995331	73	14.110419	18.186447	73.592026	-50.628326	151.0	0.0	50132	3709768
4457.651010751724	74	17.957594	16.50211	59.780773	-37.094055	151.0	0.0	50132	3759900
4510.948494672775	75	19.686296	17.85966	63.105034	-67.160126	151.0	0.0	50132	3810032
4565.585003614426	76	23.366781	17.985455	77.340935	-45.428352	151.0	0.0	50132	3860164
4619.603846788406	77	20.690504	18.229692	60.525703	-69.07822	151.0	0.0	50132	3910296
4673.148874998093	78	24.944448	18.481104	69.098755	-44.93505	151.0	0.0	50132	3960428
4726.300860881805	79	27.542198	18.559626	74.150116	-49.33137	151.0	0.0	50132	4010560
4779.5854477882385	80	28.025597	18.082947	91.00186	-45.9296	151.0	0.0	50132	4060692
4833.113726854324	81	32.2819	18.760216	80.50102	-41.45139	151.0	0.0	50132	4110824
