Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.7275857925415039	0	14.955224	7.7487273	63.0	9.0	14.955223880597014	7.7487270708506815	1002	1002
1.167780876159668	1	16.42623	6.9505486	41.0	9.0	16.42622950819672	6.950549020403416	1002	2004
1.5527970790863037	2	27.108109	16.109062	76.0	10.0	27.10810810810811	16.109060374536895	1003	3007
1.9511728286743164	3	56.88889	32.998127	158.0	14.0	56.888888888888886	32.998129389555956	1024	4031
2.358858108520508	4	105.2	53.29128	200.0	25.0	105.2	53.291275083262924	1052	5083
2.80373477935791	5	128.22223	64.63019	200.0	33.0	128.22222222222223	64.63019208075326	1154	6237
3.1898388862609863	6	131.25	49.19794	200.0	36.0	131.25	49.197942030129674	1050	7287
3.607028007507324	7	119.22222	22.919073	161.0	94.0	119.22222222222223	22.919073947637674	1073	8360
4.035676956176758	8	123.55556	33.671986	200.0	80.0	123.55555555555556	33.671983445229394	1112	9472
4.470798015594482	9	124.44444	35.295925	200.0	77.0	124.44444444444444	35.29592708990376	1120	10592
4.924918174743652	10	125.888885	45.957573	200.0	65.0	125.88888888888889	45.95757571317376	1133	11725
5.332222938537598	11	104.0	33.117973	176.0	56.0	104.0	33.117970952339455	1040	12765
5.729403972625732	12	101.7	28.754305	168.0	60.0	101.7	28.75430402565849	1017	13782
6.1579909324646	13	99.09091	12.354275	121.0	83.0	99.0909090909091	12.354274530443044	1090	14872
6.574363946914673	14	96.72727	21.1148	135.0	64.0	96.72727272727273	21.114798382740993	1064	15936
6.966593027114868	15	104.1	23.993542	154.0	73.0	104.1	23.993540797472974	1041	16977
7.376719951629639	16	105.6	19.10602	145.0	80.0	105.6	19.10601999370879	1056	18033
7.778030872344971	17	102.7	20.42572	140.0	68.0	102.7	20.425719081589268	1027	19060
8.18678903579712	18	116.44444	38.32351	200.0	72.0	116.44444444444444	38.32350920811782	1048	20108
8.590166807174683	19	128.625	26.748539	174.0	89.0	128.625	26.7485396797657	1029	21137
9.010343074798584	20	143.0	38.52921	200.0	101.0	143.0	38.52920969861697	1144	22281
9.427813053131104	21	152.57143	24.31259	200.0	113.0	152.57142857142858	24.312590170862638	1068	23349
9.873183012008667	22	163.42857	20.437061	200.0	142.0	163.42857142857142	20.43706117297091	1144	24493
10.339809894561768	23	195.5	6.5255904	200.0	184.0	195.5	6.525590650150631	1173	25666
10.811621904373169	24	199.5	1.118034	200.0	197.0	199.5	1.118033988749895	1197	26863
11.273345947265625	25	194.66667	7.630349	200.0	182.0	194.66666666666666	7.630348761506398	1168	28031
11.734790086746216	26	195.83333	9.31695	200.0	175.0	195.83333333333334	9.316949906249123	1175	29206
12.190860986709595	27	194.33333	9.249625	200.0	175.0	194.33333333333334	9.249624617007738	1166	30372
12.65574598312378	28	196.83333	5.7855186	200.0	184.0	196.83333333333334	5.785518319236594	1181	31553
13.102368831634521	29	194.0	7.637626	200.0	181.0	194.0	7.637626158259733	1164	32717
13.53852891921997	30	169.0	14.224392	186.0	151.0	169.0	14.224392195567912	1014	33731
13.97761607170105	31	175.16667	11.991896	192.0	158.0	175.16666666666666	11.991895411299899	1051	34782
14.389293909072876	32	174.5	12.932517	197.0	161.0	174.5	12.932517156377562	1047	35829
14.828197956085205	33	175.33333	18.953157	200.0	146.0	175.33333333333334	18.953158634439333	1052	36881
15.249177932739258	34	179.16667	6.6687493	191.0	171.0	179.16666666666666	6.6687496745808525	1075	37956
15.660726070404053	35	176.66667	14.974051	200.0	159.0	176.66666666666666	14.974051630144135	1060	39016
16.110697031021118	36	189.66667	7.760298	200.0	179.0	189.66666666666666	7.760297817881877	1138	40154
16.556107759475708	37	189.83333	9.956852	200.0	171.0	189.83333333333334	9.956851354162563	1139	41293
16.995121002197266	38	194.33333	6.6499796	200.0	182.0	194.33333333333334	6.649979114420001	1166	42459
17.446408987045288	39	194.33333	7.3409057	200.0	180.0	194.33333333333334	7.340905181848414	1166	43625
17.89301586151123	40	188.83333	5.9837747	199.0	179.0	188.83333333333334	5.983774357005413	1133	44758
18.319499015808105	41	181.33333	3.6362371	187.0	176.0	181.33333333333334	3.636237371545238	1088	45846
18.723522901535034	42	172.83333	6.0392237	179.0	161.0	172.83333333333334	6.039223643997813	1037	46883
19.141056060791016	43	175.83333	17.305265	200.0	156.0	175.83333333333334	17.305265736827685	1055	47938
19.545536994934082	44	171.0	17.0	199.0	148.0	171.0	17.0	1026	48964
19.980342864990234	45	163.0	10.11364	174.0	148.0	163.0	10.113640011673063	1141	50105
20.406583786010742	46	153.85715	12.94415	174.0	138.0	153.85714285714286	12.944150045799192	1077	51182
20.83527898788452	47	135.875	15.152867	156.0	112.0	135.875	15.152866890460036	1087	52269
21.22992181777954	48	126.125	14.417329	149.0	103.0	126.125	14.41732898285948	1009	53278
21.654226064682007	49	122.666664	11.125546	141.0	108.0	122.66666666666667	11.125546178852423	1104	54382
22.091105937957764	50	105.7	10.770794	121.0	86.0	105.7	10.770793842609745	1057	55439
22.493757009506226	51	94.818184	14.831283	123.0	70.0	94.81818181818181	14.831282552387718	1043	56482
22.903264045715332	52	86.0	23.295208	113.0	13.0	86.0	23.295206946208197	1032	57514
23.27561092376709	53	85.25	11.262956	107.0	70.0	85.25	11.262955503182399	1023	58537
23.655565977096558	54	73.21429	22.72877	119.0	11.0	73.21428571428571	22.728768967445426	1025	59562
24.033071041107178	55	72.42857	10.237985	104.0	61.0	72.42857142857143	10.237984495525096	1014	60576
24.41516399383545	56	59.411766	15.002191	84.0	11.0	59.411764705882355	15.00219130476067	1010	61586
24.819854021072388	57	57.27778	14.003197	70.0	21.0	57.27777777777778	14.003196284164538	1031	62617
25.216449975967407	58	62.75	8.196798	76.0	45.0	62.75	8.1967981553775	1004	63621
25.634262084960938	59	45.434784	19.582214	72.0	9.0	45.43478260869565	19.58221483888427	1045	64666
26.011854887008667	60	50.85	10.364724	65.0	17.0	50.85	10.364723826518484	1017	65683
26.39857292175293	61	53.157894	15.33233	75.0	15.0	53.1578947368421	15.332329647185787	1010	66693
26.798254013061523	62	52.45	14.354355	72.0	13.0	52.45	14.354354739938678	1049	67742
27.19447684288025	63	47.904762	14.385525	73.0	15.0	47.904761904761905	14.385524344200887	1006	68748
27.603753089904785	64	52.15	13.1615925	70.0	15.0	52.15	13.161591849012794	1043	69791
27.992789030075073	65	50.1	16.658031	91.0	13.0	50.1	16.658031096140988	1002	70793
28.401603937149048	66	51.85	12.219962	68.0	18.0	51.85	12.219963175067264	1037	71830
