Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.6621298789978027	0	16.332247	7.257953	63.0	8.0	16.332247557003257	7.25795323603704	5014	5014
6.935174942016602	1	26.21875	15.045558	113.0	8.0	26.21875	15.045557985803207	5034	10048
9.892929077148438	2	44.008774	22.593857	153.0	10.0	44.00877192982456	22.593857111914247	5017	15065
12.208537817001343	3	60.035713	23.832474	160.0	16.0	60.035714285714285	23.832474058055556	5043	20108
14.29572582244873	4	77.44615	36.62493	168.0	30.0	77.44615384615385	36.62493088225802	5034	25142
16.33645486831665	5	105.375	45.51585	200.0	34.0	105.375	45.51585117663223	5058	30200
18.640032052993774	6	137.72974	37.771465	200.0	39.0	137.72972972972974	37.77146688623258	5096	35296
20.687588930130005	7	145.37143	34.940018	200.0	78.0	145.37142857142857	34.940018574110454	5088	40384
22.937018871307373	8	157.53125	33.884903	200.0	93.0	157.53125	33.88490111299574	5041	45425
25.821177005767822	9	174.58621	32.8534	200.0	110.0	174.58620689655172	32.853401903712324	5063	50488
29.194545030593872	10	199.11539	4.4230766	200.0	177.0	199.1153846153846	4.423076923076923	5177	55665
32.03593707084656	11	197.76923	7.772277	200.0	168.0	197.76923076923077	7.772276630670619	5142	60807
34.90599799156189	12	200.0	0.0	200.0	200.0	200.0	0.0	5200	66007
38.05406093597412	13	200.0	0.0	200.0	200.0	200.0	0.0	5200	71207
41.223793029785156	14	198.3077	8.461538	200.0	156.0	198.30769230769232	8.461538461538462	5156	76363
44.58431386947632	15	197.15384	14.230769	200.0	126.0	197.15384615384616	14.230769230769232	5126	81489
48.08456206321716	16	200.0	0.0	200.0	200.0	200.0	0.0	5200	86689
51.1974401473999	17	200.0	0.0	200.0	200.0	200.0	0.0	5200	91889
54.60387206077576	18	200.0	0.0	200.0	200.0	200.0	0.0	5200	97089
57.602314949035645	19	200.0	0.0	200.0	200.0	200.0	0.0	5200	102289
60.47571682929993	20	198.23077	8.846153	200.0	154.0	198.23076923076923	8.846153846153847	5154	107443
63.37225604057312	21	195.42308	14.7913	200.0	128.0	195.42307692307693	14.791299617636653	5081	112524
66.61075496673584	22	196.15384	7.2041245	200.0	178.0	196.15384615384616	7.204124393985967	5100	117624
69.86199688911438	23	182.82143	16.294289	200.0	125.0	182.82142857142858	16.29428815660912	5119	122743
73.08373308181763	24	173.44827	20.099043	200.0	109.0	173.44827586206895	20.099041333968884	5030	127773
76.24313497543335	25	163.96774	33.2745	200.0	22.0	163.96774193548387	33.2745023674941	5083	132856
80.29615116119385	26	173.75862	20.682585	200.0	103.0	173.75862068965517	20.68258499886883	5039	137895
84.14524912834167	27	160.71875	14.729296	189.0	120.0	160.71875	14.729295585244394	5143	143038
87.9492449760437	28	157.53125	19.220732	200.0	108.0	157.53125	19.22073160515749	5041	148079
91.23336100578308	29	153.0303	14.298728	182.0	119.0	153.03030303030303	14.298728166550335	5050	153129
94.38876914978027	30	163.03226	17.218676	189.0	128.0	163.03225806451613	17.21867678960888	5054	158183
97.83517909049988	31	168.16667	14.144689	199.0	140.0	168.16666666666666	14.144688834407853	5045	163228
100.9678099155426	32	175.7931	14.9051695	200.0	152.0	175.79310344827587	14.90516992082307	5098	168326
104.48103499412537	33	188.85185	12.69209	200.0	156.0	188.85185185185185	12.692090577887923	5099	173425
107.98232674598694	34	193.23077	8.692648	200.0	174.0	193.23076923076923	8.692648053241015	5024	178449
111.58491396903992	35	198.92308	3.0118113	200.0	186.0	198.92307692307693	3.0118110693002906	5172	183621
115.35166501998901	36	199.3077	3.085565	200.0	184.0	199.30769230769232	3.0855647877125505	5182	188803
118.71545600891113	37	199.26923	2.822406	200.0	186.0	199.26923076923077	2.822406124454974	5181	193984
121.87623310089111	38	200.0	0.0	200.0	200.0	200.0	0.0	5200	199184
125.46053004264832	39	200.0	0.0	200.0	200.0	200.0	0.0	5200	204384
129.3205919265747	40	200.0	0.0	200.0	200.0	200.0	0.0	5200	209584
132.60574078559875	41	200.0	0.0	200.0	200.0	200.0	0.0	5200	214784
135.8615539073944	42	200.0	0.0	200.0	200.0	200.0	0.0	5200	219984
139.52122807502747	43	200.0	0.0	200.0	200.0	200.0	0.0	5200	225184
142.88814282417297	44	200.0	0.0	200.0	200.0	200.0	0.0	5200	230384
146.1291401386261	45	200.0	0.0	200.0	200.0	200.0	0.0	5200	235584
149.60561895370483	46	200.0	0.0	200.0	200.0	200.0	0.0	5200	240784
152.90985989570618	47	200.0	0.0	200.0	200.0	200.0	0.0	5200	245984
156.11895108222961	48	200.0	0.0	200.0	200.0	200.0	0.0	5200	251184
159.36972975730896	49	200.0	0.0	200.0	200.0	200.0	0.0	5200	256384
162.98927998542786	50	200.0	0.0	200.0	200.0	200.0	0.0	5200	261584
167.35232591629028	51	200.0	0.0	200.0	200.0	200.0	0.0	5200	266784
170.82313084602356	52	200.0	0.0	200.0	200.0	200.0	0.0	5200	271984
173.90314102172852	53	200.0	0.0	200.0	200.0	200.0	0.0	5200	277184
177.6156759262085	54	200.0	0.0	200.0	200.0	200.0	0.0	5200	282384
181.22471499443054	55	200.0	0.0	200.0	200.0	200.0	0.0	5200	287584
184.47198009490967	56	200.0	0.0	200.0	200.0	200.0	0.0	5200	292784
187.75890684127808	57	200.0	0.0	200.0	200.0	200.0	0.0	5200	297984
191.50113797187805	58	200.0	0.0	200.0	200.0	200.0	0.0	5200	303184
195.50028896331787	59	200.0	0.0	200.0	200.0	200.0	0.0	5200	308384
